Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
4,"it's ok, not great. not super noticeable difference. but if i wear it during the day, it causes even my waterproof mascara to migrate and make it look like i have a black eye.works ok.",CeraVe,"['not', 'not', 'super', 'noticeable', 'waterproof', 'mascara', 'migrate', 'black', 'eye works']",not not super noticeable waterproof mascara migrate black eye works,-0.16666666666666666,negative
4,"i purchased this after reading some reviews.  it's okay, but nothing earth shattering.  i see some improvement, but i also don't always remember eye cream.  i have had loose skin under my eyes for several decades and i was told loose skin would happen way back when i was 10 years old due to my ""bags"".  for the record, i have no other wrinkles (eyes, forehead or mouth), so maybe this isn't the best product for me, but i'm using it until the tube is completed and will maybe check out another eye cream that might help tighten my bags.  i don't feel over moisturized, and it doesn't take away my dark circles from rubbing my eyes due to allergies, but it may help someone with true crowfeet and what not.okay eye cream",CeraVe,"['reading', 'reviews', 'earth', 'shattering', 'nt', 'remember', 'loose', 'eyes', 'decades', 'told', 'loose', 'happen', 'bags', 'record', 'wrinkles', 'eyes', 'forehead', 'mouth', 'nt', 'completed', 'check', 'tighten', 'bags', 'nt', 'nt', 'dark', 'circles', 'rubbing', 'eyes', 'allergies', 'true', 'crowfeet', 'not okay']",reading review earth shattering nt remember loose eye decade told loose happen bag record wrinkle eye forehead mouth nt completed check tighten bag nt nt dark circle rubbing eye allergy true crowfeet not okay,-0.04076923076923078,negative
4,"moisturizing, doesn't burn my eyes. the description is misleading it says 1.5ounce. this is not 1.5 ounces.does not burn my eyes",CeraVe,"['nt', 'burn', 'eyes', 'misleading', ' ', 'not', ' ', 'ounces does', 'not', 'burn', 'eyes']",nt burn eye misleading   not   ounces does not burn eye,0.0,neutral
4,good product really like itcerave,CeraVe,['itcerave'],itcerave,0.0,neutral
4,i have used one tube and it definitely prevented more wrinkles and softened the ones l have.softens look of wrinkles under eye area,CeraVe,"['prevented', 'wrinkles', 'softened', 'have softens', 'wrinkles']",prevented wrinkle softened have softens wrinkle,0.0,neutral
4,"i don't want to give a bad review since i'm not sure of how well it works, but just wanted to give a heads up to my fellow friends with sensitive eyes - when i'd rub my eyes, wash my face, or anything that could bring a bit of this cream into my eyes at all - it'd burn quite a bit. i'm bummed out that i had to stop using it because it seemed like no matter how careful i was, it'd still happen. leaving 4 stars because i didn't really see any reviews saying this, so i probably just have really abnormally sensitive eyes.burns my eyes",CeraVe,"['nt', 'bad', 'not', 'heads', 'fellow', 'friends', 'eyes', 'eyes', 'bring', 'eyes', 'burn', 'bummed', 'matter', 'careful', 'happen', 'leaving', 'stars', 'nt', 'reviews', 'abnormally', 'eyes burns', 'eyes']",nt bad not head fellow friend eye eye bring eye burn bummed matter careful happen leaving star nt review abnormally eyes burns eye,-0.3999999999999999,negative
4,then you know it's workingif you can feel it,CeraVe,['workingif'],workingif,0.0,neutral
4,"wanted to like this. i use the other option from this company for under makeup. thought i would try this one, not good it either flakes or peels if you put makeup over it. apparently that means it doesn't soak in properly. i did find it helpful for moisturizing overnight. but i won't buy it again.not for under makeup",CeraVe,"['option', 'company', 'not', 'flakes', 'peels', 'nt', 'soak', 'properly', 'helpful', 'overnight', 'wo', 'nt', 'again not']",option company not flake peel nt soak properly helpful overnight wo nt again not,0.0,neutral
4,"right after applying we feel like it made us feel better, looks less puffy. it's thinner than other eye creams we've tried but that makes it easier to apply and we liked that too.it's very ""cooling"".",CeraVe,"['puffy', 'thinner', 'creams', 'easier', 'too it', 'cooling']",puffy thinner cream easier too it cooling,0.0,neutral
4,it’s ok. not my favorite. i researched and thought if it was derm recommended it’s should be really good. meh. i’ve definitely got better results with other products.not a miracle cream,CeraVe,"['not', 'favorite', 'researched', 'derm', 'recommended', 'meh', 'products not', 'miracle']",not favorite researched derm recommended meh products not miracle,-0.25,negative
4,i just got this and i will let you know in a year after i look like i’m a year younger.i don’t know yet. i’ll let you know in a year after i see if i’m younger looking,CeraVe,['younger i'],younger i,0.0,neutral
4,eye areaquality,CeraVe,['areaquality'],areaquality,0.0,neutral
4,good non greasy eye creamworks as advertised,CeraVe,"['greasy', 'creamworks', 'advertised']",greasy creamworks advertised,0.0,neutral
4,"this is the better cerave eyecream but if you wear eyeshadows, don't use it in the mornings. there are smoother formulas that won't cause the eyeshadows to lump and wear off fast.bad eyeshadow base",CeraVe,"['eyecream', 'eyeshadows', 'nt', 'mornings', 'smoother', 'formulas', 'wo', 'nt', 'eyeshadows', 'lump', 'fast bad', 'eyeshadow', 'base']",eyecream eyeshadow nt morning smoother formula wo nt eyeshadow lump fast bad eyeshadow base,-0.4333333333333333,negative
4,"i'm 35 and i dont have many wrinkles to begin with. using this more for moisturizing and hopefully preventative care. like all the cerave moisturizers i've used, it leaves my skin feeling very soft/smooth.moisturizers/softens skin",CeraVe,"['wrinkles', 'preventative', 'leaves', 'softsmooth moisturizerssoftens']",wrinkle preventative leaf softsmooth moisturizerssoftens,0.0,neutral
4,the product is great in terms of results. but it's definitely not a value-of-money product. the tube was not even fully filled.such a small quantity.!,CeraVe,"['terms', 'not', 'valueofmoney', 'not', 'filled such', 'quantity']",term not valueofmoney not filled such quantity,-0.1,negative
4,just started using eye cream and could deserve five stars but haven't been using too long. i think it's helping.cerave eye cream,CeraVe,"['deserve', 'stars', 'nt', 'helping cerave']",deserve star nt helping cerave,0.0,neutral
4,works okaywrinkle cream,CeraVe,['okaywrinkle'],okaywrinkle,0.0,neutral
4,really good eye cream purchases in july just about done with the tube i use it twice a day has lightened under eyes a bit. better then any eye cream i’ve purchased in the pastgreat value,CeraVe,"['purchases', 'july', 'lightened', 'eyes', 'pastgreat']",purchase july lightened eye pastgreat,0.0,neutral
4,the description that is on amazon is not the same as what is on the product's box. one of the features i wanted that is on amazon is not a feature of the productnot as advertised,CeraVe,"['amazon', 'not', 'features', 'amazon', 'not', 'feature', 'productnot', 'advertised']",amazon not feature amazon not feature productnot advertised,0.0,neutral
4,just started using; too soon to knowit did not get lost: i got it!,CeraVe,"['knowit', 'not', 'lost']",knowit not lost,0.0,neutral
4,works great but too small for the priceworks great but too small for the price,CeraVe,['priceworks'],priceworks,0.0,neutral
4,i think this might be my favorite drug store brand.  this works as well as expensive brands. it helps with fine lines and dark circles. it can be worn day and night. i like the creaminess of it for the morning before i put on eye makeup.works like expensive brands,CeraVe,"['favorite', 'drug', 'store', 'expensive', 'brands', 'helps', 'fine', 'lines', 'dark', 'circles', 'worn', 'creaminess', 'makeup works', 'expensive', 'brands']",favorite drug store expensive brand help fine line dark circle worn creaminess makeup works expensive brand,-0.046666666666666655,negative
4,this does work it just takes persistance 2x day at least 30 days you see a differencecerave is the best,CeraVe,"['takes', 'persistance', 'days', 'differencecerave']",take persistance day differencecerave,0.0,neutral
5,works from the first time.works,CeraVe,['time works'],time works,0.0,neutral
5,"great cream, works as expected!great cream!",CeraVe,['expected'],expected,-0.1,negative
5,feels good after applyingtexture,CeraVe,"['feels', 'applyingtexture']",feel applyingtexture,0.0,neutral
5,i use this twice a day and i feel like my eye wrinkles aren’t as noticeable.i use twice a day,CeraVe,"['wrinkles', 'noticeable i']",wrinkle noticeable i,0.0,neutral
5,i use twice a day and keepsthe eyes looking freshworks great,CeraVe,"['keepsthe', 'eyes', 'freshworks']",keepsthe eye freshworks,0.0,neutral
5,works well and hydrates.moisturizing,CeraVe,['hydrates moisturizing'],hydrates moisturizing,0.0,neutral
5,has a lil tingle when you first put it on but goes away quickly .but definitely a game changer.eyes look more refrhers,CeraVe,"['lil', 'tingle', 'game', 'changer eyes', 'refrhers']",lil tingle game changer eyes refrhers,-0.4,negative
5,worked great on wrinkleseye cream,CeraVe,['wrinkleseye'],wrinkleseye,0.0,neutral
5,"i was looking for a good eye cream to combat my aging eyes which are showing their age, dark, and needed some attention. i started researching and cerave came up as one of the top ones and at some of the best prices. i have used cerave face wash for years and even my dermatologist has complimented me and said to keep doing what i'm doing so i thought, yea, cerave. i've been using it pretty regularly at night for about a month now and am noticing a real difference. the dark circles are definitely lightened and the puffiness is noticeably decreased. what can i say? you can't go wrong with cerave. save your hard earned money and skip the expensive eye creams.cerave wins again",CeraVe,"['combat', 'aging', 'eyes', 'dark', 'attention', 'researching', 'prices', 'complimented', 'yea', 'pretty', 'regularly', 'noticing', 'real', 'dark', 'circles', 'lightened', 'noticeably', 'decreased', 'nt', 'wrong', 'save', 'hard', 'earned', 'money', 'skip', 'expensive', 'creams cerave', 'wins']",combat aging eye dark attention researching price complimented yea pretty regularly noticing real dark circle lightened noticeably decreased nt wrong save hard earned money skip expensive creams cerave win,-0.11296296296296296,negative
5,"i have this been using this for about a month, already seen resultsworking great",CeraVe,['resultsworking'],resultsworking,0.0,neutral
5,i bought this for my puffy eyes and it works!!!i use in morning when i first get up and it helps with puffiness! my husband started using it too!,CeraVe,"['puffy', 'eyes', 'helps', 'husband']",puffy eye help husband,0.0,neutral
5,works wellnice,CeraVe,['wellnice'],wellnice,0.0,neutral
5,"i'm almost 69. been using cera ve moisturizers for eyes and face for a long time... i hope i am not deluding myself when i say that so many people have a hard time believing i am not in my early 50's and i believe them. i chalk it up to cera ve products and, oh yes, heredity.hard to find this in local drug stores, and sometimes amazon is out. so maybe others are also on to this one!works as well as expensive eye moisturizers",CeraVe,"['cera', 'eyes', 'hope', 'not', 'deluding', 'hard', 'believing', 'not', 'chalk', 'cera', 'products', 'heredity hard', 'local', 'drug', 'stores', 'amazon', 'expensive']",cera eye hope not deluding hard believing not chalk cera product heredity hard local drug store amazon expensive,-0.27083333333333337,negative
5,i am allergic to lots of face creams. this one is great and doesn’t bother my skin. the area around my eyes feels hydrated in the morning after i use this. i will buy this againgreat eye cream for the price,CeraVe,"['allergic', 'lots', 'creams', 'bother', 'eyes', 'feels', 'hydrated', 'againgreat']",allergic lot cream bother eye feel hydrated againgreat,0.0,neutral
5,its just as good better than the other ones ive used.i like it,CeraVe,['used i'],used i,0.0,neutral
5,"i have gone to a dermatologist for my genetic dark circles and the only thing they recommended was to try cerave’s other under eye cream. i found that i did not notice any difference when using it, so i decided to try this one out.  this product has done wonders for my dark circles !! i have noticed the most amount of change in the darkness of my eye bags with this product. this is the third time of me purchasing it, and will for sure continue to buy it!dark circles ( five stars!!)",CeraVe,"['genetic', 'dark', 'circles', 'recommended', 'not', 'notice', 'decided', 'wonders', 'dark', 'circles', 'change', 'darkness', 'bags', 'purchasing', 'continue', 'dark', 'circles', 'stars']",genetic dark circle recommended not notice decided wonder dark circle change darkness bag purchasing continue dark circle star,-0.15,negative
5,"i’ve been using eye cream over the years and honestly i never found any improvement. i had to do fillers to have a real improvement. however, this lotion is a plus. passing two years after my eye filler was feeling that the dark spot was coming back and i decided to give a chance for this lotion and for surprise is very helpful. i feel under my eyes much more illuminate and less “tired” appearance. you should give it a try. a lot of eye creams do not work. i tried skinmedica and alastin and was not worth the money. this product is way cheaper and delivers the results. i really hope cerave adds retinol to the formula =)it is good",CeraVe,"['fillers', 'real', 'passing', 'filler', 'dark', 'spot', 'coming', 'decided', 'chance', 'surprise', 'helpful', 'eyes', 'illuminate', 'tired', 'appearance', 'creams', 'not', 'skinmedica', 'alastin', 'not', 'worth', 'money', 'cheaper', 'delivers', 'hope', 'adds', 'formula']",filler real passing filler dark spot coming decided chance surprise helpful eye illuminate tired appearance cream not skinmedica alastin not worth money cheaper delivers hope add formula,-0.125,negative
5,give it time. it’s worksslow burn,CeraVe,"['worksslow', 'burn']",worksslow burn,0.0,neutral
5,"i been seriously getting a lack of sleep lately. i started to notice underneath my eyes always look black, tired, & wrinkled. after a recommendation from a friend, i purchased this. since using this, underneath my eyes look refreshed & the wrinkles have disappeared. no matter how much sleep i get, i always look so refreshed. i have always had good skin & never needed to use any skin care products. this is the first time, i ever used one. i’m glad i found this product. i will continue to use it.major difference.",CeraVe,"['lack', 'sleep', 'notice', 'eyes', 'black', 'tired', 'wrinkled', 'recommendation', 'friend', 'eyes', 'refreshed', 'wrinkles', 'disappeared', 'matter', 'sleep', 'refreshed', 'products', 'glad', 'continue', 'it major']",lack sleep notice eye black tired wrinkled recommendation friend eye refreshed wrinkle disappeared matter sleep refreshed product glad continue it major,-0.001041666666666663,negative
5,i use it every morning before going to work. i can see the results.works,CeraVe,['results works'],results works,0.0,neutral
5,"i can use it because it does not migrate into the eyes, not sure it is a miracle product because my eye area looks the same.it does not migrate into the eyes",CeraVe,"['not', 'migrate', 'eyes', 'not', 'miracle', 'same it', 'not', 'migrate', 'eyes']",not migrate eye not miracle same it not migrate eye,0.0,neutral
5,"i’ve been using it for a week, i hope it works.",CeraVe,['hope'],hope,0.0,neutral
5,"soothing, moisturizing and non irritatingsoothing",CeraVe,"['soothing', 'irritatingsoothing']",soothing irritatingsoothing,0.0,neutral
5,"this is the second time i have purchased this product.  i apply it to my eyelids, crows feet, under eye and bridge of nose.  it helps lessen the appearance of wrinkles and moisturizes at the same time.it helps moisturize my eye area",CeraVe,"['eyelids', 'crows', 'feet', 'bridge', 'nose', 'helps', 'lessen', 'appearance', 'wrinkles', 'time it', 'helps']",eyelid crow foot bridge nose help lessen appearance wrinkle time it help,0.0,neutral
5,i use this eye cream daily and really like the moisturizing effects and the creaminess of the formula.cerave eye cream,CeraVe,"['effects', 'creaminess', 'formula cerave']",effect creaminess formula cerave,0.0,neutral
4,"i definitely noticed my under eyes were brighter. after a while though i noticed after washing off the eye cream in the morning, it wouldn’t work well with my concealer and it would become patchy. after a while i also noticed that it left my eyes dry and my circles got darker from constantly rubbing.worked… with some defects",La Roche-Posay,"['eyes', 'brighter', 'washing', 'concealer', 'patchy', 'left', 'eyes', 'circles', 'darker', 'constantly', 'rubbing worked', 'defects']",eye brighter washing concealer patchy left eye circle darker constantly rubbing worked defect,0.0,neutral
4,i have noticed my dark circles have diminished but sometimes the product does come out too fast and i have to rub in with my fingers. the applicator just smears it around and i don't want to waste it since it is expensive. i usually just squeeze a small amount on and apply it.the applicator just smears it around and i don't want to waste it since it is expensive,La Roche-Posay,"['dark', 'circles', 'diminished', 'fast', 'fingers', 'applicator', 'smears', 'nt', 'waste', 'expensive', 'squeeze', 'it the', 'applicator', 'smears', 'nt', 'waste', 'expensive']",dark circle diminished fast finger applicator smear nt waste expensive squeeze it the applicator smear nt waste expensive,-0.225,negative
4,works well.four stars,La Roche-Posay,"['well four', 'stars']",well four star,0.0,neutral
4,muy buen productofour stars,La Roche-Posay,"['muy', 'buen', 'productofour', 'stars']",muy buen productofour star,0.0,neutral
4,"highly recommend this product! as a black woman and having severe allergy issues, i've rubbed deep discolorations to my under eye area. if you can envision looking like a raccoon by the eyes, getting black eyes, rubbing your eyes and not getting enough sleep would look like, that is exactly how my dark circles look. they're a deep, dark brown under my eyes.i use this product in conjunction with the ordinary caffeine 5% and cannot determine which product is working better, but together, i definitely see results. i'm extremely happy with the results and i'm noticing results expeditiously.  began using the la-roche friday night, 08/07/20 and the ordinary on sunday night, 08/09/20 and i've noticed dramatic improvements.i read caffeine helps restrict the capillaries under the eyes to keep blood from pooling in the area, so i looked specifically for products containing caffeine. decided to team up both products and couldn't be happier. next, i'm adding derma e's vitamin c bright eyes hydro gel pads to my under eye routine to see if that makes any additional improvements. i'll update this review with pictures in about a week.recommend this product & the ordinary caffeine 5% duo for dark circles",La Roche-Posay,"['highly', 'recommend', 'black', 'woman', 'severe', 'allergy', 'issues', 'rubbed', 'deep', 'discolorations', 'envision', 'raccoon', 'eyes', 'black', 'eyes', 'rubbing', 'eyes', 'not', 'sleep', 'dark', 'circles', 'deep', 'dark', 'brown', 'eyes i', 'conjunction', 'ordinary', 'caffeine', 'not', 'determine', 'extremely', 'happy', 'noticing', 'expeditiously', 'laroche', 'friday', 'ordinary', 'sunday', 'dramatic', 'improvements i', 'read', 'caffeine', 'helps', 'restrict', 'capillaries', 'eyes', 'blood', 'pooling', 'looked', 'products', 'caffeine', 'decided', 'team', 'products', 'nt', 'happier', 'adding', 'derma', 'vitamin', 'bright', 'eyes', 'hydro', 'pads', 'additional', 'improvements', 'update', 'pictures', 'week recommend', 'ordinary', 'caffeine', 'duo', 'dark', 'circles']",highly recommend black woman severe allergy issue rubbed deep discoloration envision raccoon eye black eye rubbing eye not sleep dark circle deep dark brown eyes i conjunction ordinary caffeine not determine extremely happy noticing expeditiously laroche friday ordinary sunday dramatic improvements i read caffeine help restrict capillary eye blood pooling looked product caffeine decided team product nt happier adding derma vitamin bright eye hydro pad additional improvement update picture week recommend ordinary caffeine duo dark circle,-0.02190476190476189,negative
4,"i've tried many brands of dark circle correctors and had given up finding one that would work. most left a filmy or tacky look that was worse than the dark circles.the la roche-posay system is different. it combines a quality concealer with gentle eye massage to move the fluid and puffiness away from under the eyes.the concealer blends cleanly, absorbs quickly, and didn't leave a trace. it noticeably brightened my skin. it's fragrance-free and non-irritating. i wear contact lenses and this did not bother my eyes at all, even when i got a little too close and some got in my eye.using the metal applicator to apply the cream worked well, but i found it a little awkward for the massage and ended up using my fingers to gently massage out from the inside of my eye.after using the cream and eye massage twice a day, morning and evening, i definitely see a reduction in the dark circles under my eyes.noticeable improvement after two weeks",La Roche-Posay,"['brands', 'dark', 'circle', 'correctors', 'finding', 'left', 'filmy', 'tacky', 'worse', 'dark', 'circles the', 'rocheposay', 'combines', 'quality', 'concealer', 'gentle', 'massage', 'fluid', 'eyes the', 'concealer', 'blends', 'cleanly', 'absorbs', 'nt', 'trace', 'noticeably', 'brightened', 'fragrancefree', 'nonirritating', 'contact', 'lenses', 'not', 'bother', 'eyes', 'close', 'eye using', 'metal', 'applicator', 'awkward', 'massage', 'fingers', 'gently', 'massage', 'eye after', 'massage', 'evening', 'reduction', 'dark', 'circles', 'eyes noticeable', 'weeks']",brand dark circle correctors finding left filmy tacky worse dark circles the rocheposay combine quality concealer gentle massage fluid eyes the concealer blend cleanly absorbs nt trace noticeably brightened fragrancefree nonirritating contact lens not bother eye close eye using metal applicator awkward massage finger gently massage eye after massage evening reduction dark circle eyes noticeable week,-0.06833333333333333,negative
4,"i've used plenty of eye creams for wrinkles, for eye shadow priming, for skin softening...but i've never used one to get rid of dark circles.  i've just always used concealer for that.  i have no idea whether i have blue or brown dark circles or both, but this cream has noticeably brightened the area around my eyes in about 5 days.  i'm an early to bed and early to rise girl, so i don't have ""party into the wee hours of the morning"" types of dark circles around my eyes, so the dark circles i battle may not be the same as the ones you fight.  one thing i can say about this product is i am blown away by the cooling applicator!  at first i thought ""this is just a tapered applicator for dispensing the product"".  then, when i used it, i couldn't believe how cooling and soothing it actually was.my dark circles are less visible",La Roche-Posay,"['plenty', 'creams', 'wrinkles', 'shadow', 'priming', 'softening', 'rid', 'dark', 'circles', 'concealer', 'idea', 'blue', 'brown', 'dark', 'circles', 'noticeably', 'brightened', 'eyes', 'days', 'bed', 'rise', 'girl', 'nt', 'party', 'wee', 'hours', 'types', 'dark', 'circles', 'eyes', 'dark', 'circles', 'battle', 'not', 'fight', 'blown', 'cooling', 'applicator', 'tapered', 'applicator', 'dispensing', 'nt', 'cooling', 'soothing', 'was my', 'dark', 'circles', 'visible']",plenty cream wrinkle shadow priming softening rid dark circle concealer idea blue brown dark circle noticeably brightened eye day bed rise girl nt party wee hour type dark circle eye dark circle battle not fight blown cooling applicator tapered applicator dispensing nt cooling soothing was my dark circle visible,-0.125,negative
4,"i gave this product to my wife and here’s what she had to say: the metal applicator seems a little silly at first (why not use your finger?) but it does feel kinda good and i guess it doesn't tug on the skin like your finger might. the cream seems to have a little tint to it, so it provides an immediate cosmetic effect to lighten the under eye area. and after application, i have noticed a subtle tingling feeling, which makes me feel like it is working, or doing something.  i haven't really noticed any permanent changes yet, but i'll give it a little more time since i’ve only been using it a few weeks. so far so good though.so far so good but i need more time for evaluation",La Roche-Posay,"['wife', 'metal', 'applicator', 'silly', 'not', 'finger', 'kinda', 'guess', 'nt', 'tug', 'finger', 'tint', 'cosmetic', 'lighten', 'application', 'subtle', 'tingling', 'nt', 'permanent', 'weeks', 'though so', 'evaluation']",wife metal applicator silly not finger kinda guess nt tug finger tint cosmetic lighten application subtle tingling nt permanent week though so evaluation,-0.41666666666666663,negative
5,it works but you have to be very constantgood quality,La Roche-Posay,"['constantgood', 'quality']",constantgood quality,0.0,neutral
5,"finally, something that actually works on my dark under eyes!  thanks laroche posay!!i finally found something that works!",La Roche-Posay,"['dark', 'eyes', 'laroche', 'posay']",dark eye laroche posay,-0.15,negative
5,i love this product. sent 60 years looking for “ natural” coverage.  i have dark circles ( no puffiness) and over time i use this as my daily coverup. i applicator is worthless so i just squeeze on my finger. lasts a long time and with squeeze tube you can get the last drop out.this works for dark circles and moisturizing,La Roche-Posay,"['love', 'natural', 'coverage', 'dark', 'circles', 'coverup', 'applicator', 'worthless', 'squeeze', 'finger', 'lasts', 'squeeze', 'drop', 'out this', 'dark', 'circles']",love natural coverage dark circle coverup applicator worthless squeeze finger last squeeze drop out this dark circle,-0.08333333333333336,negative
5,"this product is quite helpful and hides my dark spots well.  i like this cream so much  at 42, you wouldn't think i have dark spots to hide, but i do...and these products help with them quite well. i now get compliments being told i look like i am 20! thank you!excelent",La Roche-Posay,"['helpful', 'hides', 'dark', 'spots', 'nt', 'dark', 'spots', 'hide', 'products', 'compliments', 'told', 'excelent']",helpful hide dark spot nt dark spot hide product compliment told excelent,-0.15,negative
5,i finally found a less expensive eye cream that really works on my dark circles and bags. it lasts quite awhile since i only use a small amount morning and night. highly recommend.an eye cream that really works on a budget,La Roche-Posay,"['expensive', 'dark', 'circles', 'bags', 'lasts', 'awhile', 'highly', 'recommend an', 'budget']",expensive dark circle bag last awhile highly recommend an budget,-0.1225,negative
5,does the good job i need it for.does the good job i need it for.,La Roche-Posay,"['job', 'for does', 'job']",job for does job,0.0,neutral
5,"i've always had dark circles from allergies, and this product is a miracle - it erased them. i'll definitely buy it again.works as promised & erases dark circles",La Roche-Posay,"['dark', 'circles', 'allergies', 'miracle', 'erased', 'again works', 'promised', 'erases', 'dark', 'circles']",dark circle allergy miracle erased again works promised era dark circle,-0.15,negative
5,only a few days in and i notice a world of difference.it works!,La Roche-Posay,"['days', 'notice', 'difference it']",day notice difference it,0.0,neutral
5,i have seen significant improvement in undereye bags and dark circles.works as advertised!,La Roche-Posay,"['undereye', 'bags', 'dark', 'circles works', 'advertised']",undereye bag dark circles works advertised,-0.15,negative
5,gets rid of my red circles when don't get enough sleepfive stars,La Roche-Posay,"['rid', 'red', 'circles', 'nt', 'sleepfive', 'stars']",rid red circle nt sleepfive star,0.0,neutral
5,"i have been using the under eye cream for about 2 months. i think my under eyes looks so much better. younger. less puffy. dark circles diminished. i went off vacation and forgot to pack it. after just 2 days of not using it my eyes look old again. i can’t believe it. my tip, use in the morning and before bed and never forget to pack it for vacation.it really works. i still can’t believe it.i actually like this under eye cream",La Roche-Posay,"['months', 'eyes', 'puffy', 'dark', 'circles', 'diminished', 'vacation', 'forgot', 'pack', 'days', 'not', 'eyes', 'bed', 'forget', 'pack', 'vacation it', 'it i']",month eye puffy dark circle diminished vacation forgot pack day not eye bed forget pack vacation it it i,-0.15,negative
5,great eye cream i can see the results.five stars,La Roche-Posay,"['results five', 'stars']",results five star,0.0,neutral
5,good stufffive stars,La Roche-Posay,"['stufffive', 'stars']",stufffive star,0.0,neutral
5,very good pruductfive stars,La Roche-Posay,"['pruductfive', 'stars']",pruductfive star,0.0,neutral
5,"i have purple bruise-like discoloring around my eyes due to a health condition. this made my eyes look much brighter without using actual makeup, which i don’t typically wear. i don’t use this product every day because it’s rather expensive by my standards.it works for me",La Roche-Posay,"['purple', 'bruiselike', 'discoloring', 'eyes', 'health', 'condition', 'eyes', 'brighter', 'actual', 'typically', 'expensive', 'standards it']",purple bruiselike discoloring eye health condition eye brighter actual typically expensive standards it,-0.25,negative
4,"i am older and told the dermatologist i was tired of using all sorts of different products and spending a lot of money on facial creams, lotions, serums, etc. that just waste my time and money. so other than a good moisturizer the only thing he recommended i use is retinol. he and i both like cerave and this meets our goals.dermatologist recommended",CeraVe,"['told', 'tired', 'sorts', 'products', 'spending', 'money', 'creams', 'lotions', 'serums', 'waste', 'money', 'recommended', 'meets', 'goals dermatologist', 'recommended']",told tired sort product spending money cream lotion serum waste money recommended meet goals dermatologist recommended,-0.30000000000000004,negative
4,i have used multiple tubes of this. you get your value for your money.does the job,CeraVe,"['multiple', 'tubes', 'money does', 'job']",multiple tube money does job,0.0,neutral
4,the texture and the skin conditioning are remarkablegreat serum,CeraVe,"['conditioning', 'remarkablegreat']",conditioning remarkablegreat,0.0,neutral
4,it’s good but stickygood,CeraVe,['stickygood'],stickygood,0.0,neutral
4,it is okit is ok,CeraVe,['okit'],okit,0.0,neutral
4,this second order was not sealed or in box. makes me suspect.unlike the first time i ordered this product,CeraVe,"['not', 'sealed', 'suspect unlike']",not sealed suspect unlike,0.0,neutral
4,"it feels sticky, but smells goodit feels sticky, but smells good",CeraVe,"['feels', 'sticky', 'smells', 'goodit', 'feels', 'sticky', 'smells']",feel sticky smell goodit feel sticky smell,0.0,neutral
4,"i have sensitive skin and this works for meoverall i don't really notice much of a difference and i've been using it for a few monthsdoesn't smell or irritatenice lotion, but i still look old ;)",CeraVe,"['meoverall', 'nt', 'notice', 'monthsdoes', 'nt', 'irritatenice']",meoverall nt notice monthsdoes nt irritatenice,0.0,neutral
4,i have only used this product for a little over 2 weeks. it seems to make my skin shinning.  so far i like it i am sensitive to facial products they make my skin break out. so far that has not been a problem.it seems very niceretinol,CeraVe,"['weeks', 'shinning', 'products', 'break', 'not', 'problem it', 'niceretinol']",week shinning product break not problem it niceretinol,0.0,neutral
4,unfortunately this product came totally busted! i don't understand who would just throw it in a bubble mailer when they know its being mailed to an apo overseas! i orderd another one.. so the cream itself is great so far just the shipping was crapproduct spilled all over!,CeraVe,"['totally', 'busted', 'nt', 'understand', 'throw', 'bubble', 'mailer', 'mailed', 'apo', 'overseas', 'orderd', 'shipping', 'crapproduct', 'spilled']",totally busted nt understand throw bubble mailer mailed apo overseas orderd shipping crapproduct spilled,0.0,neutral
4,"i have not been using long enough to see results. i put it on before moisturizer at night, and so not recommend putting it on under makeup as it caused my foundation to separate. a little goes a long way; 1 pump covers my whole face.a little goes a long way",CeraVe,"['not', 'not', 'recommend', 'putting', 'caused', 'foundation', 'separate', 'covers', 'face a']",not not recommend putting caused foundation separate cover face a,0.0,neutral
4,we use a lot of cervae products so i guess i expected more. i have been using for a month now and honestly it appears that my fine lines are getting worse. i'm a bit disappointed.not exactly as expected,CeraVe,"['cervae', 'products', 'guess', 'expected', 'appears', 'fine', 'lines', 'worse', 'disappointed not', 'expected']",cervae product guess expected appears fine line worse disappointed not expected,-0.15666666666666668,negative
4,"so far, i like it .  but will see once i use it all up.  i couldn't find this at my local drugstore so i ordered it from amazon.  as usual, shipping is great with prime.first time using this",CeraVe,"['nt', 'local', 'drugstore', 'amazon', 'usual', 'shipping', 'prime first']",nt local drugstore amazon usual shipping prime first,0.0,neutral
4,good to usegood,CeraVe,['usegood'],usegood,0.0,neutral
4,lays heavier on the skin than expected. overall good product. no issues with dry skin when using.not what i expected but still good,CeraVe,"['lays', 'heavier', 'expected', 'issues', 'using not', 'expected']",lay heavier expected issue using not expected,-0.025,negative
4,not hydrating and gives me tingling when i use it.cause tingling,CeraVe,"['not', 'tingling', 'it cause', 'tingling']",not tingling it cause tingling,0.0,neutral
4,it’s ok. probably wouldn’t buy again because i don’t notice a difference when using this productjust ok,CeraVe,"['notice', 'productjust']",notice productjust,0.0,neutral
4,i didn't see a difference. probably won't order again.no difference,CeraVe,"['nt', 'wo', 'nt', 'again no']",nt wo nt again no,0.0,neutral
4,product performs just as promised.soothing.  =),CeraVe,"['performs', 'promised soothing']",performs promised soothing,0.0,neutral
