Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
2,my eye lines are'nt removing. maybe to soon. get back to you.not sure,CeraVe,"['lines', 'removing', 'you not']",line removing you not,0.0,neutral
2,"i love the cerave lotion so thought i would give this a try.  i love the outdoors and have aging skin.  i haven’t noticed any improvement with my dry skin, small lines, or freckles.  won’t buy again.was disappointed",CeraVe,"['love', 'love', 'outdoors', 'aging', 'lines', 'freckles', 'again was', 'disappointed']",love love outdoors aging line freckle again was disappointed,0.08333333333333333,positive
2,"i don't know if maybe i am not using this cotrectly. i put it on, then moisturizer. that is ok. but when i put makeup on it seems to roll off in little white balls. there are no directions on box. can anybody help me with this?thanks in advance.this, on me, rolls up in tiny white balls",CeraVe,"['nt', 'not', 'cotrectly', 'roll', 'balls', 'directions', 'advance this', 'rolls', 'tiny', 'balls']",nt not cotrectly roll ball direction advance this roll tiny ball,0.0,neutral
2,"i don't expect miracles, but i can usually tell within a day or two if a retinol product works.  this doesn't cause any effect at all.  i haven't noticed any moisturizing either.  won't buy againnot moisturizing",CeraVe,"['nt', 'expect', 'miracles', 'nt', 'nt', 'wo', 'nt', 'againnot']",nt expect miracle nt nt wo nt againnot,0.0,neutral
2,i like cerave products but this one doesn’t absorb into my forehead. i dab on as directed but it doesn’t dissolve i’m left with like a yellow foam that doesn’t go away. is this how this product is supposed to work i have no idea?skin doesn’t absorb,CeraVe,"['products', 'absorb', 'forehead', 'dab', 'directed', 'dissolve', 'left', 'yellow', 'supposed', 'idea', 'absorb']",product absorb forehead dab directed dissolve left yellow supposed idea absorb,0.0,neutral
2,this cream made my eyes swell up and my skin around my eyes was dry for weeks.eyes swelled up,CeraVe,"['eyes', 'swell', 'eyes', 'weeks eyes', 'swelled']",eye swell eye weeks eyes swelled,0.0,neutral
2,"there are better, effective products out there. this didn’t help my skin in a significant way. it didn’t either, but results are important.low retinol content.",CeraVe,"['effective', 'products', 'important low', 'content']",effective product important low content,0.3333333333333333,positive
2,i didn’t notice any difference on my skin :(meh :/,CeraVe,"['notice', 'meh']",notice meh,0.0,neutral
2,"it’s fine. a good moisturizer but it didn’t do anything for my dark spots, lines, or acne scars. lilyana naturals did better. would not buy again.did nothing",CeraVe,"['fine', 'dark', 'spots', 'lines', 'scars', 'lilyana', 'naturals', 'not', 'again did']",fine dark spot line scar lilyana natural not again did,0.12222222222222223,positive
2,"i love cerave products! but...this is the only cerave product that i have purchased, which has done absolutely nothing for me. at least on my skin, it has been like putting nothing on my face. no benefits, at all. from now on, i will just continue using my cerave night cream by itself.does nothing for me.",CeraVe,"['love', 'products', 'absolutely', 'putting', 'benefits', 'continue', 'itself does']",love product absolutely putting benefit continue itself does,0.35,positive
2,"i've used other retinol products for sensitive skin without having having burning and redness from sensitivity, but this one is not meant for my sensitive skin. i would not recommend it to anyone with these issues.irritated my sensitive skin",CeraVe,"['products', 'burning', 'redness', 'sensitivity', 'not', 'meant', 'not', 'recommend', 'issues irritated']",product burning redness sensitivity not meant not recommend issues irritated,0.0,neutral
2,"as a moisturiser the cream is okay, but i purchased it as a night cream for the retinol. i don’t know it has a very low concentration of it. they say you can wear it on day too. as i remember it is only restricted to use at night time.lil sceptical about the retinol portion.not retinol",CeraVe,"['moisturiser', 'concentration', 'remember', 'restricted', 'time lil', 'sceptical', 'portion not']",moisturiser concentration remember restricted time lil sceptical portion not,0.0,neutral
1,"i was told this product was amazing from a friend but when i used it, my skin reacted poorly and had red blotches on my face that take forever to go away :( not for sensitive skinwanted to love it but had a bad reaction",La Roche-Posay,"['told', 'amazing', 'friend', 'reacted', 'red', 'blotches', 'not', 'skinwanted', 'love', 'bad', 'reaction']",told amazing friend reacted red blotch not skinwanted love bad reaction,0.10000000000000006,positive
1,it dry the skin. i used for 5 days at night. it didn’t work for me. no hydration at all. not the best product of la roche.it dry the skin.,La Roche-Posay,"['days', 'hydration', 'not', 'roche it']",day hydration not roche it,0.0,neutral
1,i'm returning this as the product box was not sealed.  the serum bottle inside the box was not sealed either.product with no safety seal,La Roche-Posay,"['returning', 'not', 'sealed', 'not', 'sealed', 'either product', 'safety', 'seal']",returning not sealed not sealed either product safety seal,0.0,neutral
1,"i love this product is excellent but this supplier packaged the product in a bag, this product is fragile and arrived me broken, and. i lose my money.super bad package",La Roche-Posay,"['love', 'excellent', 'supplier', 'packaged', 'fragile', 'arrived', 'broken', 'lose', 'money super', 'bad', 'package']",love excellent supplier packaged fragile arrived broken lose money super bad package,0.12222222222222225,positive
1,the product was openedthe product was opened,La Roche-Posay,['openedthe'],openedthe,0.0,neutral
1,"this arrived with no seal on the box. i contacted the manufacturer, who said there should have been one. i don't trust it for that reason.not sealed",La Roche-Posay,"['arrived', 'seal', 'contacted', 'manufacturer', 'nt', 'trust', 'reason not', 'sealed']",arrived seal contacted manufacturer nt trust reason not sealed,0.0,neutral
1,i tried this because it had a hood rating. i hardly used it because the scent is do strong it gave me a headache.scent waaay too strong,La Roche-Posay,"['hood', 'rating', 'strong', 'headache scent', 'waaay', 'strong']",hood rating strong headache scent waaay strong,0.4333333333333333,positive
1,"paid for a brand new product, but received used productnot sealed",La Roche-Posay,"['paid', 'received', 'productnot', 'sealed']",paid received productnot sealed,0.0,neutral
1,there is much betternot worth it,La Roche-Posay,"['betternot', 'worth']",betternot worth,0.3,positive
1,seal was not intact.  i've bought other la roche-posay products and seal is always in place.  sketchy.seal was not intact,La Roche-Posay,"['seal', 'not', 'intact', 'rocheposay', 'products', 'seal', 'sketchy seal', 'not', 'intact']",seal not intact rocheposay product seal sketchy seal not intact,0.0,neutral
1,my bottle arrived without a safety seal & the glass dropper was also unwrapped. it's going back.no safety seal!,La Roche-Posay,"['arrived', 'safety', 'seal', 'glass', 'dropper', 'unwrapped', 'back no', 'safety', 'seal']",arrived safety seal glass dropper unwrapped back no safety seal,0.0,neutral
1,"this item did not have a safety seal on it and came in a beat up box. do not buy this product from here, anyone could have tampered with it.no safety seal.",La Roche-Posay,"['item', 'not', 'safety', 'seal', 'beat', 'not', 'tampered', 'it no', 'safety', 'seal']",item not safety seal beat not tampered it no safety seal,0.0,neutral
1,"like many other reviews....entire bottle smashed in transit ...  for a decently priced product, you'd think it would be shipped properly?can't review product...can review shipping",La Roche-Posay,"['reviews', 'entire', 'smashed', 'transit', 'decently', 'priced', 'shipped', 'properly', 'nt', 'shipping']",review entire smashed transit decently priced shipped properly nt shipping,0.05555555555555555,positive
1,i cannot believe a dermatologist brand would put so much fragrance in a product! awful!!extreme fragrance!,La Roche-Posay,"['not', 'awful', 'extreme']",not awful extreme,0.1875,positive
1,i doubt that la roch pose would’ve made that mistake.this is obviously not sold through la roch pose. most likely a knockoffglycolic or retinol,La Roche-Posay,"['doubt', 'roch', 'pose', 'mistake this', 'not', 'sold', 'roch', 'pose', 'knockoffglycolic']",doubt roch pose mistake this not sold roch pose knockoffglycolic,0.0,neutral
1,"the active ingredients in this serum (retinol and niacinamide) are great for skin in theory. but when i used this serum for a few nights, my neck broke out with a mild rash, which is rare for me. i don't know which ingredients my skin was reacting to, but given that this is marketed especially to people with sensitive skin, i'd be cautious.rash-inducing",La Roche-Posay,"['active', 'ingredients', 'niacinamide', 'theory', 'nights', 'neck', 'broke', 'mild', 'rash', 'rare', 'nt', 'ingredients', 'reacting', 'marketed', 'cautious rashinducing']",active ingredient niacinamide theory night neck broke mild rash rare nt ingredient reacting marketed cautious rashinducing,0.16666666666666666,positive
1,box and bottle were not sealed.tampered,La Roche-Posay,"['not', 'sealed tampered']",not sealed tampered,0.0,neutral
1,open box without sealed it ….and the product is a different color …do not buy thisfake! do not buy,La Roche-Posay,"['sealed', 'color', 'not', 'thisfake', 'not']",sealed color not thisfake not,0.0,neutral
2,"sadly this product did not work for me. it burned my eyes, and made my skin so sensitive and burned that i couldn't wear makeup for a week... it was the first retinol product i tried, so i can't speak to how it compares to others, but if it's your first try- try on a less noticeable area of your body but with sensitive skin like on your inside of your upper arms or something before you put it on your face. i wanted to like it, but it just didn't work for me.it did not work for me.",La Roche-Posay,"['sadly', 'not', 'burned', 'eyes', 'burned', 'nt', 'nt', 'speak', 'compares', 'noticeable', 'upper', 'arms', 'nt', 'me it', 'not']",sadly not burned eye burned nt nt speak compare noticeable upper arm nt me it not,0.125,positive
2,"video player is loading.play videoplaymutecurrent time 0:00/duration 0:00loaded: 0%stream type liveseek to live, currently behind liveliveremaining time -0:00 1xplayback ratechapterschaptersdescriptionsdescriptions off, selectedcaptionscaptions and subtitles off, selectedaudio trackfullscreenthis is a modal window.


 era blanco y lo estuve usando todos estos dias y hoy lo iba a usar de nuevo y esta como amarillo no se si pueda seguir usandolo 😮😮cambio de color",La Roche-Posay,"['video', 'player', 'loading play', 'videoplaymutecurrent', 'stream', 'type', 'liveseek', 'live', 'liveliveremaining', 'ratechapterschaptersdescriptionsdescriptions', 'selectedcaptionscaptions', 'subtitles', 'selectedaudio', 'trackfullscreenthis', 'modal', 'window', 'era', 'blanco', 'lo', 'estuve', 'usando', 'todos', 'estos', 'dias', 'hoy', 'lo', 'iba', 'usar', 'nuevo', 'esta', 'como', 'amarillo', 'pueda', 'seguir', 'usandolo', 'cambio', 'color']",video player loading play videoplaymutecurrent stream type liveseek live liveliveremaining ratechapterschaptersdescriptionsdescriptions selectedcaptionscaptions subtitle selectedaudio trackfullscreenthis modal window era blanco lo estuve usando todos estos dia hoy lo iba usar nuevo esta como amarillo pueda seguir usandolo cambio color,0.13636363636363635,positive
2,my skin is sensitive and this product caused a lot of irritation and the appearance of bumps with continued use. i don't recommend it for anyone with sensitive skin. the product is very concentrated!not work for sensitive skin,La Roche-Posay,"['caused', 'irritation', 'appearance', 'bumps', 'continued', 'nt', 'recommend', 'concentrated', 'not']",caused irritation appearance bump continued nt recommend concentrated not,0.0,neutral
2,"i don’t think i have used it long enough, maybe some resultshow long do i need to use it to see results?",La Roche-Posay,['resultshow'],resultshow,0.0,neutral
2,"i used the whole kit for about 2 months (retinol, vitamin c and hyaluronic acid) have tried way better products for half the price. the retinol even left my face full on pimples and marks. don’t recommend it.it doesn’t worth the money",La Roche-Posay,"['kit', 'months', 'vitamin', 'hyaluronic', 'acid', 'products', 'left', 'pimples', 'marks', 'recommend', 'it it', 'worth', 'money']",kit month vitamin hyaluronic acid product left pimple mark recommend it it worth money,0.15,positive
2,"the contents of the recepient are cuestionable since it arrives open, without any security labelit comes open, without any security label",La Roche-Posay,"['contents', 'recepient', 'cuestionable', 'arrives', 'security', 'labelit', 'security', 'label']",content recepient cuestionable arrives security labelit security label,0.0,neutral
1,"it feels like i am washing my face with lotion because it does not take off all of my makeup neither does it clean well. i usually use the foaming cleanser cerave and all i do to take my makeup off is wet my face and get a dab of cleanser and it comes off easily. however with this product i wash my face and rise 3x for 80% of my makeup to come off. plus it doesn’t foam up and get soapy at all, it is basically lotion. i wanted to try other cerave products and i regret it, stick to what works for you.feels like i’m washing with lotion",CeraVe,"['feels', 'washing', 'not', 'clean', 'wet', 'dab', 'easily', 'rise', 'soapy', 'basically', 'products', 'regret', 'stick', 'you feels', 'washing']",feel washing not clean wet dab easily rise soapy basically product regret stick you feels washing,0.05000000000000001,positive
1,"i’ve used the same dermatologist advised facial soap for the last 10 years. i thought after all these years i would try something new. after reading recommendations and reviews i decided to give cerave a try. obviously, a lot of people like it, i’m not one. i had on some tinted moisturizer, after washing with cerave, i still had tinted moisturizer on! wow! this “cleanser” only 1/2 works on a clean face. i actually did something i never do, threw away a practically full bottle. cerave was wasted time and money.don’t waste your money",CeraVe,"['advised', 'soap', 'reading', 'recommendations', 'reviews', 'decided', 'not', 'tinted', 'washing', 'tinted', 'wow', 'clean', 'threw', 'practically', 'wasted', 'money don', 'waste', 'money']",advised soap reading recommendation review decided not tinted washing tinted wow clean threw practically wasted money don waste money,0.016666666666666663,positive
1,"the media could not be loaded.
                



 i received my order tonight and the bottle did not contain a pump. i searched the bag that it was packaged in and no pump. what is the sense in sending someone a product that is damaged? now i am stuck having to take the lid off and pour soap into my hands instead of being able to pump it as it should be.why",CeraVe,"['media', 'not', 'loaded', 'received', 'tonight', 'not', 'searched', 'packaged', 'sense', 'sending', 'damaged', 'stuck', 'lid', 'pour', 'soap', 'hands', 'be why']",medium not loaded received tonight not searched packaged sense sending damaged stuck lid pour soap hand be why,0.0,neutral
1,it’s a gel-like consistency with no lather. it doesn’t clean face well i have to use cerave wipes too. i luv cerave but not this product.not the best,CeraVe,"['gellike', 'consistency', 'lather', 'clean', 'wipes', 'luv', 'not', 'product not']",gellike consistency lather clean wipe luv not product not,0.3666666666666667,positive
1,i've used this product for a couple years now. usually purchase from a pharmacy. never had any issues until making purchase here. after use face became red and irritated.possible counterfeit,CeraVe,"['couple', 'purchase', 'pharmacy', 'issues', 'purchase', 'red', 'irritated possible', 'counterfeit']",couple purchase pharmacy issue purchase red irritated possible counterfeit,0.0,neutral
1,"it’s not for sensitive skin, it is too dry for me.the packaging is good though. will try another type.not for sensitive skin",CeraVe,"['not', 'me the', 'type not']",not me the type not,0.0,neutral
1,"i work out a lot and got what some friends and tiktok said was ""amazing"" i started to use it to clean the dirt and oils off my face that didn't really have any issues. while using it i'd breakout in zits and bumps. i'm (37) and it reminded me of my teenaged years with the acne, so thanks for that. stopped using it and my face cleared up. i just use warm water to rise and cold water to close the pours now. i don't need all these chemicals for a face wash.waste of money",CeraVe,"['friends', 'tiktok', 'amazing', 'clean', 'dirt', 'oils', 'nt', 'issues', 'breakout', 'zits', 'bumps', 'reminded', 'teenaged', 'stopped', 'cleared', 'warm', 'water', 'rise', 'cold', 'water', 'close', 'pours', 'nt', 'chemicals', 'wash waste', 'money']",friend tiktok amazing clean dirt oil nt issue breakout zit bump reminded teenaged stopped cleared warm water rise cold water close pours nt chemical wash waste money,0.15333333333333338,positive
1,"bought it based on all the good reviews, but it makes my skin feel suffocated and stings.  doesn’t take off my sunscreen and made me break out.  discarded the rest after trying daily for a week.reaction and doesn’t take off sunscreen",CeraVe,"['based', 'reviews', 'suffocated', 'stings', 'break', 'discarded', 'rest', 'week reaction']",based review suffocated sting break discarded rest week reaction,0.0,neutral
1,"moisturizing only if that. not only non-foaming, its non-cleansingmoisturizing only",CeraVe,"['not', 'nonfoaming', 'noncleansingmoisturizing']",not nonfoaming noncleansingmoisturizing,0.0,neutral
1,"thought i was buying a 'clean and healthy' face wash without any harmful ingredients or chemicals.  not so.  it contains phenoxyethanol.  i didn't realize this until after i used it once.  i also don't like the lotion-like consistency, it does not foam.  i will be returning itthis product has harmful ingredients/chemicals",CeraVe,"['buying', 'clean', 'healthy', 'harmful', 'ingredients', 'chemicals', 'not', 'phenoxyethanol', 'nt', 'realize', 'nt', 'lotionlike', 'consistency', 'not', 'returning', 'itthis', 'harmful', 'ingredientschemicals']",buying clean healthy harmful ingredient chemical not phenoxyethanol nt realize nt lotionlike consistency not returning itthis harmful ingredientschemicals,0.43333333333333335,positive
1,idk but the substance doesn't seem like the same substance in the cerave bottle i got from my local walgreens. it was thin and runny and not to mention it made me break out like crazy whereas the walgreens bottle cleared my skin soo good.. i submitted a refund not to mention it doesn't arrive in a tamper free seal super sketchy!doesn't appear authentic,CeraVe,"['idk', 'substance', 'nt', 'substance', 'local', 'walgreens', 'runny', 'not', 'mention', 'break', 'crazy', 'walgreens', 'cleared', 'soo', 'submitted', 'refund', 'not', 'mention', 'nt', 'arrive', 'tamper', 'seal', 'super', 'sketchy', 'nt', 'authentic']",idk substance nt substance local walgreens runny not mention break crazy walgreens cleared soo submitted refund not mention nt arrive tamper seal super sketchy nt authentic,0.058333333333333334,positive
1,"i have been using this product for almost two months now and in a week of not using it my skin has become less irritated. it burned my skin and i didn’t think too much of it. however i really regret buying this product knowing it burned my sensitive skin more. i only used it once every day during the night with no extra acne treatments. if anyone is wondering, a benzoyl peroxide of 2.5 % and the cetaphil very dry to dry sensitive moisturizer has been helping my skin recover. however i do not recommend other people who have very sensitive skin and acne to use this as it did not hydrate my face but rather burn and cause more bleeding. it could be defected but i’m not a chemist i’m a consumer. i’d like a refund if possible.caused irritation",CeraVe,"['months', 'not', 'irritated', 'burned', 'regret', 'buying', 'knowing', 'burned', 'extra', 'treatments', 'wondering', 'benzoyl', 'peroxide', ' ', 'cetaphil', 'helping', 'recover', 'not', 'recommend', 'not', 'hydrate', 'burn', 'bleeding', 'defected', 'not', 'chemist', 'consumer', 'refund', 'possible caused', 'irritation']",month not irritated burned regret buying knowing burned extra treatment wondering benzoyl peroxide   cetaphil helping recover not recommend not hydrate burn bleeding defected not chemist consumer refund possible caused irritation,0.0,neutral
1,i had to double check to make sure i didn’t get the lotion this didn’t get soapy at all. keep in mind i’ve gotten this in the store so i already knew i would like it but this was nothing like the one in store. it made my face get really hot and feel gross my face doesn’t feel clean at all.lotion?,CeraVe,"['double', 'check', 'soapy', 'mind', 'store', 'store', 'hot', 'gross', 'clean', 'all lotion']",double check soapy mind store store hot gross clean all lotion,0.15416666666666667,positive
1,cleanser severely broke my face out.don't reccomend,CeraVe,"['severely', 'broke', 'out do', 'nt', 'reccomend']",severely broke out do nt reccomend,0.0,neutral
1,"update: i won't be buying this again since cerave is not cruelty-free. look to the ceramedx brand instead.this is a great facewash, even if you think you have oily skin, which i did. i originally started with the foaming version, which is more for oily skin, but i was getting some dryness and flaking with that version.as soon as i switched to the hydrating version, my skin in the dry areas instantly felt better and more healthy. and, i don't even notice that my oily areas on my forehead and nose are any more oily or anything like that. bottom line, for me, the foaming cleanser version is worse, even for oily/combination skin.great, even if you think you have oily skin but brand is not cruelty-free",CeraVe,"['update', 'wo', 'nt', 'buying', 'not', 'crueltyfree', 'ceramedx', 'instead this', 'facewash', 'originally', 'version', 'dryness', 'flaking', 'version as', 'switched', 'version', 'instantly', 'healthy', 'nt', 'notice', 'forehead', 'nose', 'version', 'worse', 'oilycombination', 'skin great', 'not', 'crueltyfree']",update wo nt buying not crueltyfree ceramedx instead this facewash originally version dryness flaking version as switched version instantly healthy nt notice forehead nose version worse oilycombination skin great not crueltyfree,0.31875,positive
1,"when i bought the product i checked the product image and it says made in usa but it came made in france,this purchase was for an overseas client and no i have to refund the total amount because of this inconvenience.received made in france instead of made in usa",CeraVe,"['checked', 'image', 'usa', 'france', 'purchase', 'overseas', 'client', 'refund', 'total', 'inconvenience received', 'france', 'usa']",checked image usa france purchase overseas client refund total inconvenience received france usa,0.0,neutral
1,"i would like to say off the bat that i used to love cerave as a brand, and their moisturizing cream and this hydrating facial wash were vital in my skincare routine. however, when i used this, thinking that it was the same hydrating facial cleanser that i bought (religiously) in the past, my skin afterward was very red and bumpy. i don't have sensitive skin, and this facial cleanser has worked for me in the past... but i tried it again thinking that maybe it was something i ate the first time around, and my face got the same bumps and redness again!safe to say i won't be using it anymore, and the brand i so loved changed something in their product. on to finding my next face cleanser now, because this brand has officially dissuaded me into buying their products anymore!i wouldn't buy this. different formula in the cleanser now.",CeraVe,"['bat', 'love', 'vital', 'thinking', 'religiously', 'afterward', 'red', 'bumpy', 'nt', 'thinking', 'ate', 'bumps', 'redness', 'safe', 'wo', 'nt', 'loved', 'changed', 'finding', 'officially', 'dissuaded', 'buying', 'products', 'nt', 'formula']",bat love vital thinking religiously afterward red bumpy nt thinking ate bump redness safe wo nt loved changed finding officially dissuaded buying product nt formula,0.3,positive
1,i love the product but won't buy it again because of the way it was shipped. they glued the bubblewrap  to the bottles and it was a huge sticky mess. i love the product but you need to ship it without glue or stickers.please don't glue the bottles to the bubble wrap. they were all sticky !,CeraVe,"['love', 'wo', 'nt', 'shipped', 'glued', 'bubblewrap', 'bottles', 'huge', 'sticky', 'mess', 'love', 'ship', 'glue', 'stickers please', 'nt', 'glue', 'bottles', 'bubble', 'wrap', 'sticky']",love wo nt shipped glued bubblewrap bottle huge sticky mess love ship glue stickers please nt glue bottle bubble wrap sticky,0.30625,positive
1,"this 'cleanser' doesn't clean.  i washed my face thoroughly with cerave and it left all the make-up on my skin.i used a cotton square dipped in eye make up remover solution and took off cotton squares filled with make up. the product does not work at all.  and, to add insult to injury,  it was delivered on april 30 and had a 24 hour return policy.  hadn't even used it and the return was deemed too late.  don't waste your money.doesn't work",CeraVe,"['nt', 'clean', 'washed', 'left', 'skin i', 'cotton', 'square', 'dipped', 'remover', 'solution', 'cotton', 'squares', 'filled', 'not', 'add', 'insult', 'injury', 'delivered', 'april', 'hour', 'return', 'policy', 'nt', 'return', 'deemed', 'late', 'nt', 'waste', 'money does', 'nt']",nt clean washed left skin i cotton square dipped remover solution cotton square filled not add insult injury delivered april hour return policy nt return deemed late nt waste money does nt,0.053333333333333344,positive
1,"big fan of cerave, but whatever this is, it’s not cerave. why is there still makeup on my face?! why is this so thick and oily? this is not cerave. it’s just in its packaging.not cerave",CeraVe,"['fan', 'not', 'not', 'packaging not']",fan not not packaging not,0.0,neutral
1,"we have purchased cerave moisturing wash several times on amazon with no problems.  we love the product.  the last 2 times purchasing on amazon,  both my daughter and i experienced burning when we use it.  this product is made in france, and doesn't have the same dermatological rating as the previous bottles we've purchased.  i'm not sure it's the same product.  we won't buy on-line again.  found it at target, made in the usa and we had no problem with the burning sensation.made in france:  burns our skin",CeraVe,"['moisturing', 'times', 'amazon', 'love', 'times', 'purchasing', 'amazon', 'daughter', 'experienced', 'burning', 'france', 'nt', 'dermatological', 'rating', 'previous', 'bottles', 'not', 'wo', 'nt', 'online', 'target', 'usa', 'burning', 'sensation made', 'france', 'burns']",moisturing time amazon love time purchasing amazon daughter experienced burning france nt dermatological rating previous bottle not wo nt online target usa burning sensation made france burn,0.37777777777777777,positive
1,and the top was already up. it smelt funny. it’s like i got someone’s returned item.it came with no safety seal,CeraVe,"['smelt', 'funny', 'returned', 'item it', 'safety', 'seal']",smelt funny returned item it safety seal,0.25,positive
1,the national eczema association looks different compared to the others. i’m scared to use this.is this real,CeraVe,"['national', 'eczema', 'association', 'compared', 'scared', 'this is', 'real']",national eczema association compared scared this is real,0.2,positive
1,"i bought this product because it was highly recommended by dermatologist in the area and i was out of the product i normally use, i buy it on the internet and it has a high shipping charge so thought i would try something else. anyway, i used this product and my face was irritated and red for at least 4-5days.  i had to go without any makeup and it hurt to even tough my face. i don’t know what ingredients in the product i was having a problem with.  it did clean my face very well and was light weight on my skin.  it probably is a great product for some people but for me i have very sensitive skin and will never this product again so cannot recommend it.cerave hydrating face wash - could not recommend",CeraVe,"['highly', 'recommended', 'internet', 'shipping', 'charge', 'irritated', 'red', 'hurt', 'tough', 'ingredients', 'clean', 'light', 'weight', 'not', 'recommend', 'it cerave', 'not', 'recommend']",highly recommended internet shipping charge irritated red hurt tough ingredient clean light weight not recommend it cerave not recommend,0.10755555555555556,positive
1,"i'm having to return this. it sure is gentle - too gentle. i wear a light ""bb"" coverage/tinted moisturizer. at the end of the day - its usually gone off my face anyway. i washed my face 3x with this cleanser - letting it stay on my skin to kind of ""soak"". at the end, i ran a cotton ball dipped in clinque toner - and sure enough - beige bb cream residue was on the cotton ball. it doesn't clean my skin at all. even when i didn't wear makeup - i still felt icky.i have dry to very dry skin.i got a sample of origins foamy face wash - and i swear by it now. that gets my face cleaaaaaaan and feels good massaging it in. i just have to put on a good moisturizer after using.will not clean anything off my face.",CeraVe,"['return', 'gentle', 'gentle', 'light', 'coveragetinted', 'washed', 'letting', 'stay', 'soak', 'cotton', 'ball', 'dipped', 'clinque', 'toner', 'beige', 'residue', 'cotton', 'ball', 'nt', 'clean', 'nt', 'icky i', 'skin i', 'sample', 'origins', 'foamy', 'swear', 'cleaaaaaaan', 'feels', 'massaging', 'using will', 'not', 'clean']",return gentle gentle light coveragetinted washed letting stay soak cotton ball dipped clinque toner beige residue cotton ball nt clean nt icky i skin i sample origin foamy swear cleaaaaaaan feel massaging using will not clean,0.11388888888888889,positive
1,"the media could not be loaded.
                



 didn’t work for me, gave me bumps lots of themdried out my face",CeraVe,"['media', 'not', 'loaded', 'bumps', 'lots', 'themdried']",medium not loaded bump lot themdried,0.0,neutral
1,"this burns my face and leaves day long red patches.  it's okay for my body but, that's not what i bought it for.i think i must be allergic to this product.",CeraVe,"['burns', 'leaves', 'red', 'patches', 'not', 'for i', 'allergic']",burn leaf red patch not for i allergic,0.0,neutral
1,there’s no way this is actually a cleanser. it looks and feels just like lotion and does not remove any dirt or makeup off my face. i have to go back over with micellar water to actually clean my face. i would stay away from this one!!lotion packaged in a cleaner bottle,CeraVe,"['feels', 'not', 'remove', 'dirt', 'micellar', 'water', 'clean', 'stay', 'packaged', 'cleaner']",feel not remove dirt micellar water clean stay packaged cleaner,0.3666666666666667,positive
1,"this product is, unfortunately, nearly unusable due to the extremely watery texture. i can barely get my hands up to my face without all of it running off between my fingers and over the sides of my palms. i believe i received a faulty product, because i know the texture should be thicker than this. i am pregnant and don't feel safe going to the post office to mail the product back. i am hoping for a replacement so i can use this face wash normally! there was no way to contact the seller so i am leaving this review and hoping they reach out to me.received faulty product - extremely watery texture",CeraVe,"['unusable', 'extremely', 'watery', 'barely', 'hands', 'running', 'fingers', 'palms', 'received', 'faulty', 'thicker', 'pregnant', 'nt', 'safe', 'post', 'office', 'mail', 'hoping', 'contact', 'seller', 'leaving', 'hoping', 'reach', 'me received', 'faulty', 'extremely', 'watery']",unusable extremely watery barely hand running finger palm received faulty thicker pregnant nt safe post office mail hoping contact seller leaving hoping reach me received faulty extremely watery,0.12666666666666665,positive
1,i have mild rosacea and very dry sensitive skin. everything i saw online recommended this product in general but especially for people with sensitive skin. it made my face burn and turn slightly red! it was not a tingle or temporary burn…it just kept being hot until i washed it off. i’m sure it is a great product but sensitive skin folks beware!not for sensitive skin,CeraVe,"['mild', 'rosacea', 'online', 'recommended', 'burn', 'red', 'not', 'tingle', 'temporary', 'burnit', 'hot', 'washed', 'folks', 'beware', 'not']",mild rosacea online recommended burn red not tingle temporary burnit hot washed folk beware not,0.19444444444444442,positive
1,the foaming cleanser works better. this one irritates my face and makes my skin redmy skin does not like it,CeraVe,"['irritates', 'redmy', 'not']",irritates redmy not,0.0,neutral
1,i broke out in a rash. my dermatologist who recommended product told me to stop. he did a patch test on me.  the test came back i was allergic to paraben mix.amazon needs to stop selling these products with cancer causing ingredients.please don't buy any of cerave products. all products have paraben mix.google paraben mix.paraben mix ingredient,CeraVe,"['broke', 'rash', 'recommended', 'told', 'patch', 'allergic', 'paraben', 'mix amazon', 'selling', 'products', 'cancer', 'causing', 'ingredients please', 'nt', 'products', 'products', 'paraben', 'mix google', 'paraben', 'mix paraben', 'mix']",broke rash recommended told patch allergic paraben mix amazon selling product cancer causing ingredients please nt product product paraben mix google paraben mix paraben mix,0.0,neutral
1,"the product itself is good. that being said, providing a tamper- resistant, sealed label is a no-brainer.unsealed personal care items should be sealed.",CeraVe,"['providing', 'tamper', 'resistant', 'sealed', 'label', 'nobrainer unsealed', 'personal', 'items', 'sealed']",providing tamper resistant sealed label nobrainer unsealed personal item sealed,0.0,neutral
1,"the sole purpose of me buying this was for makeup and oil removal without stripping my skin of moisture. it actually doesn’t strip anything not even what it’s supposed to strip away. makeup was still left on my face even after washing it twice with this cleanser. this would be good for someone that doesn’t wear makeup, but i would still not recommend using it then because it seems like it will leave buildup on your face with time. that will then cause allergies in the long run. might be better just to pick another cleanser that actually cleans instead of sitting on your face like a moisturizer.does not clean. makeup still in place.",CeraVe,"['sole', 'purpose', 'buying', 'removal', 'stripping', 'strip', 'not', 'supposed', 'strip', 'left', 'washing', 'not', 'recommend', 'buildup', 'allergies', 'pick', 'cleans', 'sitting', 'moisturizer does', 'not', 'clean']",sole purpose buying removal stripping strip not supposed strip left washing not recommend buildup allergy pick clean sitting moisturizer does not clean,0.04583333333333334,positive
