Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,VADER Polarity Score,VADER Sentiment
5,"i too saw this product advertised/reviewed on the today show and in allure magazine. did wonder about ""product placement"" but also know that this company does have a good reputation. i have very sensitive skin and starting applying it every other day to give my skin time to get used to it. my pores appear smaller, my skin is very smooth and i am noticing more firmness around my mouth/chin area, where sagging is starting to appear.i have used olay, avon, neutrogena and lancome genefique serum....the latter is great and didn't irritate by skin. but, i wanted to try another product line and am not disappointed! told my friends about it recently too. i will be buying the eye cream to try after my other eye cream is finished.really noticing a difference in my skin after 2 weeks",La Roche-Posay,"['advertisedreviewed', 'allure', 'magazine', 'placement', 'company', 'reputation', 'starting', 'pores', 'smooth', 'noticing', 'firmness', 'mouthchin', 'sagging', 'starting', 'appear i', 'olay', 'avon', 'neutrogena', 'lancome', 'genefique', 'nt', 'irritate', 'not', 'disappointed', 'told', 'friends', 'buying', 'finished really', 'noticing', 'weeks']",advertisedreviewed allure magazine placement company reputation starting pore smooth noticing firmness mouthchin sagging starting appear i olay avon neutrogena lancome genefique nt irritate not disappointed told friend buying finished really noticing week,-0.4356,negative
5,i have very sensitive skin and rosacea.  i have tried my dermatologist prescription but it was too harsh and had to discontinue.  i am now using this every other day at night and i like it.  so far so good.not as harsh as prescription from dermatologist,La Roche-Posay,"['rosacea', 'prescription', 'harsh', 'discontinue', 'good not', 'harsh', 'prescription']",rosacea prescription harsh discontinue good not harsh prescription,-0.4404,negative
5,i used this product for a few weeks and noticed dark spots diminishing and wrinkles not as prominent! definitely recommend this product!!love it !,La Roche-Posay,"['weeks', 'dark', 'spots', 'diminishing', 'wrinkles', 'not', 'prominent', 'recommend', 'love']",week dark spot diminishing wrinkle not prominent recommend love,-0.7536,negative
5,"i have been using this product for 3 weeks,... dark circles almost gone or at least 75% bettervery good for sensitive skin",La Roche-Posay,"['weeks', 'dark', 'circles', 'bettervery']",week dark circle bettervery,0.0,neutral
5,good effect and low pricegood product,La Roche-Posay,['pricegood'],pricegood,0.0,neutral
5,"it's just right. do the job within 2-3 weeks. if you have oily skin, match with a tonic with salicylic acid and exfoliate your skin 3 times a week. put a spf 60 at daytime.it's just right. do the job within 2-3 weeks ...",La Roche-Posay,"['job', 'weeks', 'match', 'tonic', 'salicylic', 'acid', 'exfoliate', 'times', 'daytime it', 'job', 'weeks']",job week match tonic salicylic acid exfoliate time daytime it job week,0.0,neutral
5,i have acne proned skin and aging skin that's been in the sun and i've had laser resurfacing. this product hasn't irritated my skin and has helped tremendously in the acne department. i put it on as my nightly regimen and the following day i can see my skin clearer and with less lines where i'm typically dry. works great after glycolic and before hydroquinone.obsessed with this product.,La Roche-Posay,"['proned', 'aging', 'laser', 'resurfacing', 'nt', 'irritated', 'helped', 'tremendously', 'department', 'nightly', 'regimen', 'clearer', 'lines', 'typically', 'glycolic', 'hydroquinone obsessed']",proned aging laser resurfacing nt irritated helped tremendously department nightly regimen clearer line typically glycolic hydroquinone obsessed,-0.5719,negative
5,this is the first anti-aging cream that i bought that not only works but has been filling in my acne scars!works!!,La Roche-Posay,"['antiaging', 'not', 'filling', 'scars']",antiaging not filling scar,0.0,neutral
5,don’t waste your money. a top dermatologist recommended this. you can’t go wrongall your skin needs,La Roche-Posay,"['waste', 'money', 'recommended', 'wrongall']",waste money recommended wrongall,-0.25,negative
5,only product i have seen tangible results.  it was a recommendation from my dermatologist and being using it for months now with visible results.only product i have seen tangible results. it was ...,La Roche-Posay,"['tangible', 'recommendation', 'months', 'visible', 'results only', 'tangible']",tangible recommendation month visible results only tangible,0.0,neutral
5,this product--as well as the others from la roche-posay--will change your skin's texture to something smoother and softer than you've ever had in your adult life.  great stuff.  i have been using it for a year now and haven't had to switch it up from overuse like you have to do sometimes.changed my complexion,La Roche-Posay,"['rocheposay', 'change', 'smoother', 'softer', 'adult', 'life', 'nt', 'switch', 'overuse', 'sometimes changed', 'complexion']",rocheposay change smoother softer adult life nt switch overuse sometimes changed complexion,0.0,neutral
5,"as much younger women than i ask me for  the type of moisturizer i am using, i suppose this is the best recommendation that could be made for this product.i suppose this is the best recommendation that could be made for this product",La Roche-Posay,"['women', 'type', 'suppose', 'recommendation', 'product i', 'suppose', 'recommendation']",woman type suppose recommendation product i suppose recommendation,0.0,neutral
5,i really like this product - my daughter turned me on this. i apply this in the evening after a mild cleansing along with a good eye cream like the g.m. collin.very good product,La Roche-Posay,"['daughter', 'evening', 'mild', 'cleansing', 'g m', 'collin very']",daughter evening mild cleansing g m collin very,0.0,neutral
5,good productgood product,La Roche-Posay,['productgood'],productgood,0.0,neutral
5,great for acne and wrinkles. have had really good results after using it for 60 days.five stars,La Roche-Posay,"['wrinkles', 'days five', 'stars']",wrinkle days five star,0.0,neutral
5,"i have used this product for years and although i really cannot tell a difference in the amount of wrinkles, i cannot do without it!i use it as a base before making up my face.love it!",La Roche-Posay,"['not', 'wrinkles', 'not', 'base', 'face love']",not wrinkle not base face love,-0.5216,negative
5,"have not used it but for a few days, but it feels good and am looking forward to seeing how it will be.but it feels good and am looking forward to seeing how it will ...",La Roche-Posay,"['not', 'days', 'feels', 'be but', 'feels']",not day feel be but feel,0.0,neutral
5,so far i like this cream. i've seen some little changes but that is about it.la roche-posay redermic r anti aging retinol.,La Roche-Posay,"['it la', 'rocheposay', 'redermic', 'anti', 'aging']",it la rocheposay redermic anti aging,-0.3182,negative
5,i use the duo acne and the anti relapse as well. my skin looks hydrated!. my skin usually looks like an oily acne grease bomb!. or a flaky dry mess!. this stuff works!!this stuff works!!,La Roche-Posay,"['duo', 'anti', 'relapse', 'hydrated', 'grease', 'bomb', 'flaky', 'mess']",duo anti relapse hydrated grease bomb flaky mess,-0.7906,negative
4,"i felt like it did the main job that i wanted from it; to moisturize my eyelids and the area around my eyes. i did find it to be very greasy compared to my old standby moisturizer. it did irritate one of my eyes, so i must have gotten some in my eye. that never happened before, even though i'm pretty sure that i got some of the old product in my eye a time or two as well. because of this, i can't give it a five-star rating. it will do the job of moisturizing. i found the greasy nature of it to be rather annoying. the residue of grease stayed pretty much the whole day until i finally got irritated and rubbed what i could off. i wouldn't think that an eyelid cream should be like this.does the job",CeraVe,"['main', 'job', 'eyelids', 'eyes', 'greasy', 'compared', 'standby', 'irritate', 'eyes', 'happened', 'pretty', 'nt', 'fivestar', 'rating', 'job', 'greasy', 'nature', 'annoying', 'residue', 'grease', 'stayed', 'pretty', 'irritated', 'rubbed', 'nt', 'eyelid', 'this does', 'job']",main job eyelid eye greasy compared standby irritate eye happened pretty nt fivestar rating job greasy nature annoying residue grease stayed pretty irritated rubbed nt eyelid this does job,-0.2732,negative
4,"more of a customer service rating than anything. my package was delivered to the wrong address in an apartment complex over the weekend, since people very rarely turn in wrong packages here. i placed a request for a replacement. they offered to send a replacement within a day. i wasn’t able to respond until monday. in that time my package was turned in to our leasing office (much to my surprise). the seller was quick to respond, and very willing to make things right, even though not their fault. i very much appreciate that. as for the product itself, this is my third tube. i don’t know if it works any better than the expensive stuff, but i like it. light, not oily, and easy on my sensitive eyes. just what i needed.customer service",CeraVe,"['customer', 'service', 'rating', 'package', 'delivered', 'wrong', 'address', 'apartment', 'complex', 'weekend', 'rarely', 'wrong', 'packages', 'request', 'offered', 'send', 'respond', 'monday', 'package', 'leasing', 'office', 'surprise', 'seller', 'quick', 'respond', 'not', 'fault', 'expensive', 'light', 'not', 'easy', 'eyes', 'needed customer', 'service']",customer service rating package delivered wrong address apartment complex weekend rarely wrong package request offered send respond monday package leasing office surprise seller quick respond not fault expensive light not easy eye needed customer service,-0.6426,negative
4,"not sure that this eye cream is any better than my face creams, but, worth a try.no scent, lightly moisturizing",CeraVe,"['not', 'creams', 'worth', 'try no', 'lightly']",not cream worth try no lightly,-0.434,negative
4,"i purchased this after reading some reviews.  it's okay, but nothing earth shattering.  i see some improvement, but i also don't always remember eye cream.  i have had loose skin under my eyes for several decades and i was told loose skin would happen way back when i was 10 years old due to my ""bags"".  for the record, i have no other wrinkles (eyes, forehead or mouth), so maybe this isn't the best product for me, but i'm using it until the tube is completed and will maybe check out another eye cream that might help tighten my bags.  i don't feel over moisturized, and it doesn't take away my dark circles from rubbing my eyes due to allergies, but it may help someone with true crowfeet and what not.okay eye cream",CeraVe,"['reading', 'reviews', 'earth', 'shattering', 'nt', 'remember', 'loose', 'eyes', 'decades', 'told', 'loose', 'happen', 'bags', 'record', 'wrinkles', 'eyes', 'forehead', 'mouth', 'nt', 'completed', 'check', 'tighten', 'bags', 'nt', 'nt', 'dark', 'circles', 'rubbing', 'eyes', 'allergies', 'true', 'crowfeet', 'not okay']",reading review earth shattering nt remember loose eye decade told loose happen bag record wrinkle eye forehead mouth nt completed check tighten bag nt nt dark circle rubbing eye allergy true crowfeet not okay,-0.354,negative
4,"moisturizing, doesn't burn my eyes. the description is misleading it says 1.5ounce. this is not 1.5 ounces.does not burn my eyes",CeraVe,"['nt', 'burn', 'eyes', 'misleading', ' ', 'not', ' ', 'ounces does', 'not', 'burn', 'eyes']",nt burn eye misleading   not   ounces does not burn eye,-0.4019,negative
4,good product really like itcerave,CeraVe,['itcerave'],itcerave,0.0,neutral
4,"i don't want to give a bad review since i'm not sure of how well it works, but just wanted to give a heads up to my fellow friends with sensitive eyes - when i'd rub my eyes, wash my face, or anything that could bring a bit of this cream into my eyes at all - it'd burn quite a bit. i'm bummed out that i had to stop using it because it seemed like no matter how careful i was, it'd still happen. leaving 4 stars because i didn't really see any reviews saying this, so i probably just have really abnormally sensitive eyes.burns my eyes",CeraVe,"['nt', 'bad', 'not', 'heads', 'fellow', 'friends', 'eyes', 'eyes', 'bring', 'eyes', 'burn', 'bummed', 'matter', 'careful', 'happen', 'leaving', 'stars', 'nt', 'reviews', 'abnormally', 'eyes burns', 'eyes']",nt bad not head fellow friend eye eye bring eye burn bummed matter careful happen leaving star nt review abnormally eyes burns eye,-0.6628,negative
4,then you know it's workingif you can feel it,CeraVe,['workingif'],workingif,0.0,neutral
4,"i’m 43 and my mom turned me on to this eye cream. i don’t have too many wrinkles yet, but they’re coming and this seemed like a good preventative measure. i like how light and quick to absorb this cream is. great product!lightweight and moisturizing",CeraVe,"['mom', 'wrinkles', 'coming', 'preventative', 'measure', 'light', 'quick', 'absorb', 'lightweight']",mom wrinkle coming preventative measure light quick absorb lightweight,0.0,neutral
4,fast absorbing and good for sensitive eye skinworks for sensitive skin around the eyes,CeraVe,"['fast', 'absorbing', 'skinworks', 'eyes']",fast absorbing skinworks eye,0.0,neutral
4,it’s ok. not my favorite. i researched and thought if it was derm recommended it’s should be really good. meh. i’ve definitely got better results with other products.not a miracle cream,CeraVe,"['not', 'favorite', 'researched', 'derm', 'recommended', 'meh', 'products not', 'miracle']",not favorite researched derm recommended meh products not miracle,-0.6189,negative
4,i just got this and i will let you know in a year after i look like i’m a year younger.i don’t know yet. i’ll let you know in a year after i see if i’m younger looking,CeraVe,['younger i'],younger i,0.0,neutral
4,i have been using this product for a few months now. i have not noticed a huge difference but it feels good. i like how light and quickly it absorbs into my skin. i need to work on my skin care routine because i'm 30 now and i should have started much earlier. i do notice it feels and looks better when i'm consistent with use.i never know if these work,CeraVe,"['months', 'not', 'huge', 'feels', 'light', 'absorbs', 'earlier', 'notice', 'feels', 'consistent', 'use i']",month not huge feel light absorbs earlier notice feel consistent use i,-0.2411,negative
4,eye areaquality,CeraVe,['areaquality'],areaquality,0.0,neutral
4,good non greasy eye creamworks as advertised,CeraVe,"['greasy', 'creamworks', 'advertised']",greasy creamworks advertised,0.0,neutral
4,"this is the better cerave eyecream but if you wear eyeshadows, don't use it in the mornings. there are smoother formulas that won't cause the eyeshadows to lump and wear off fast.bad eyeshadow base",CeraVe,"['eyecream', 'eyeshadows', 'nt', 'mornings', 'smoother', 'formulas', 'wo', 'nt', 'eyeshadows', 'lump', 'fast bad', 'eyeshadow', 'base']",eyecream eyeshadow nt morning smoother formula wo nt eyeshadow lump fast bad eyeshadow base,-0.5423,negative
4,"i'm 35 and i dont have many wrinkles to begin with. using this more for moisturizing and hopefully preventative care. like all the cerave moisturizers i've used, it leaves my skin feeling very soft/smooth.moisturizers/softens skin",CeraVe,"['wrinkles', 'preventative', 'leaves', 'softsmooth moisturizerssoftens']",wrinkle preventative leaf softsmooth moisturizerssoftens,0.0,neutral
4,the product is great in terms of results. but it's definitely not a value-of-money product. the tube was not even fully filled.such a small quantity.!,CeraVe,"['terms', 'not', 'valueofmoney', 'not', 'filled such', 'quantity']",term not valueofmoney not filled such quantity,0.0,neutral
4,goes on smoothly and no fragrancecv eye cream,CeraVe,"['smoothly', 'fragrancecv']",smoothly fragrancecv,0.0,neutral
4,works okaywrinkle cream,CeraVe,['okaywrinkle'],okaywrinkle,0.0,neutral
4,really good eye cream purchases in july just about done with the tube i use it twice a day has lightened under eyes a bit. better then any eye cream i’ve purchased in the pastgreat value,CeraVe,"['purchases', 'july', 'lightened', 'eyes', 'pastgreat']",purchase july lightened eye pastgreat,0.0,neutral
4,works great but too small for the priceworks great but too small for the price,CeraVe,['priceworks'],priceworks,0.0,neutral
4,this does work it just takes persistance 2x day at least 30 days you see a differencecerave is the best,CeraVe,"['takes', 'persistance', 'days', 'differencecerave']",take persistance day differencecerave,0.0,neutral
5,works from the first time.works,CeraVe,['time works'],time works,0.0,neutral
5,"great cream, works as expected!great cream!",CeraVe,['expected'],expected,0.0,neutral
5,feels good after applyingtexture,CeraVe,"['feels', 'applyingtexture']",feel applyingtexture,0.0,neutral
5,i use this twice a day and i feel like my eye wrinkles aren’t as noticeable.i use twice a day,CeraVe,"['wrinkles', 'noticeable i']",wrinkle noticeable i,0.0,neutral
5,i use twice a day and keepsthe eyes looking freshworks great,CeraVe,"['keepsthe', 'eyes', 'freshworks']",keepsthe eye freshworks,0.0,neutral
5,works well and hydrates.moisturizing,CeraVe,['hydrates moisturizing'],hydrates moisturizing,0.0,neutral
5,has a lil tingle when you first put it on but goes away quickly .but definitely a game changer.eyes look more refrhers,CeraVe,"['lil', 'tingle', 'game', 'changer eyes', 'refrhers']",lil tingle game changer eyes refrhers,0.0,neutral
5,worked great on wrinkleseye cream,CeraVe,['wrinkleseye'],wrinkleseye,0.0,neutral
5,"i have this been using this for about a month, already seen resultsworking great",CeraVe,['resultsworking'],resultsworking,0.0,neutral
5,works wellnice,CeraVe,['wellnice'],wellnice,0.0,neutral
5,i am allergic to lots of face creams. this one is great and doesn’t bother my skin. the area around my eyes feels hydrated in the morning after i use this. i will buy this againgreat eye cream for the price,CeraVe,"['allergic', 'lots', 'creams', 'bother', 'eyes', 'feels', 'hydrated', 'againgreat']",allergic lot cream bother eye feel hydrated againgreat,-0.5574,negative
5,my skin has never looked so good . this under eye cream has helped remove the puffiness. my skin looks and feels better . everyone's skin and oily areas are differe for everyone but this works really well for me .very light and absorbs quickly .,CeraVe,"['looked', 'helped', 'remove', 'feels', 'differe', 'light', 'absorbs']",looked helped remove feel differe light absorbs,0.0,neutral
5,its just as good better than the other ones ive used.i like it,CeraVe,['used i'],used i,0.0,neutral
5,"i have gone to a dermatologist for my genetic dark circles and the only thing they recommended was to try cerave’s other under eye cream. i found that i did not notice any difference when using it, so i decided to try this one out.  this product has done wonders for my dark circles !! i have noticed the most amount of change in the darkness of my eye bags with this product. this is the third time of me purchasing it, and will for sure continue to buy it!dark circles ( five stars!!)",CeraVe,"['genetic', 'dark', 'circles', 'recommended', 'not', 'notice', 'decided', 'wonders', 'dark', 'circles', 'change', 'darkness', 'bags', 'purchasing', 'continue', 'dark', 'circles', 'stars']",genetic dark circle recommended not notice decided wonder dark circle change darkness bag purchasing continue dark circle star,-0.0516,negative
5,give it time. it’s worksslow burn,CeraVe,"['worksslow', 'burn']",worksslow burn,0.0,neutral
5,i use it every morning before going to work. i can see the results.works,CeraVe,['results works'],results works,0.0,neutral
5,"i can use it because it does not migrate into the eyes, not sure it is a miracle product because my eye area looks the same.it does not migrate into the eyes",CeraVe,"['not', 'migrate', 'eyes', 'not', 'miracle', 'same it', 'not', 'migrate', 'eyes']",not migrate eye not miracle same it not migrate eye,-0.4717,negative
5,"i've been using it for 6 weeks now and while i saw immediate improvement, my undereye bags have shrunk considerably.  highly recommendit works",CeraVe,"['weeks', 'undereye', 'bags', 'shrunk', 'considerably', 'highly', 'recommendit']",week undereye bag shrunk considerably highly recommendit,0.0,neutral
5,i've only been using for about a month and a half and i've notice the skin on my eyelids looks smoother.smooth eyelids,CeraVe,"['notice', 'eyelids', 'smoother smooth', 'eyelids']",notice eyelid smoother smooth eyelid,0.0,neutral
5,i use this eye cream daily and really like the moisturizing effects and the creaminess of the formula.cerave eye cream,CeraVe,"['effects', 'creaminess', 'formula cerave']",effect creaminess formula cerave,0.0,neutral
4,i have noticed my dark circles have diminished but sometimes the product does come out too fast and i have to rub in with my fingers. the applicator just smears it around and i don't want to waste it since it is expensive. i usually just squeeze a small amount on and apply it.the applicator just smears it around and i don't want to waste it since it is expensive,La Roche-Posay,"['dark', 'circles', 'diminished', 'fast', 'fingers', 'applicator', 'smears', 'nt', 'waste', 'expensive', 'squeeze', 'it the', 'applicator', 'smears', 'nt', 'waste', 'expensive']",dark circle diminished fast finger applicator smear nt waste expensive squeeze it the applicator smear nt waste expensive,-0.8625,negative
4,muy buen productofour stars,La Roche-Posay,"['muy', 'buen', 'productofour', 'stars']",muy buen productofour star,0.0,neutral
5,it works but you have to be very constantgood quality,La Roche-Posay,"['constantgood', 'quality']",constantgood quality,0.0,neutral
5,"finally, something that actually works on my dark under eyes!  thanks laroche posay!!i finally found something that works!",La Roche-Posay,"['dark', 'eyes', 'laroche', 'posay']",dark eye laroche posay,0.0,neutral
5,does the good job i need it for.does the good job i need it for.,La Roche-Posay,"['job', 'for does', 'job']",job for does job,0.0,neutral
5,only a few days in and i notice a world of difference.it works!,La Roche-Posay,"['days', 'notice', 'difference it']",day notice difference it,0.0,neutral
5,i have seen significant improvement in undereye bags and dark circles.works as advertised!,La Roche-Posay,"['undereye', 'bags', 'dark', 'circles works', 'advertised']",undereye bag dark circles works advertised,0.0,neutral
5,gets rid of my red circles when don't get enough sleepfive stars,La Roche-Posay,"['rid', 'red', 'circles', 'nt', 'sleepfive', 'stars']",rid red circle nt sleepfive star,0.0,neutral
5,great eye cream i can see the results.five stars,La Roche-Posay,"['results five', 'stars']",results five star,0.0,neutral
5,good stufffive stars,La Roche-Posay,"['stufffive', 'stars']",stufffive star,0.0,neutral
5,very good pruductfive stars,La Roche-Posay,"['pruductfive', 'stars']",pruductfive star,0.0,neutral
5,"i have come to the sobering realization that when it comes to removal of under eye circles, there is no magic bullitt. i’ve lost count looooong ago on how many different creams and or treatments i have tried to banish the raccoon eyes once and for all, and truth be told my circles are still with me.my darkish circles are the product genetics and adult allergies for which there is no scientific treatment to make them go away. so when i came across this eye cream i decided to stop hiding my head in the sand (metaphorically speaking) to see how well the eye cream works.la roche-posay pigmentclar dark circle eye cream is like a harry potter cloak of invisibility for your eyes. it reflects light thereby diminishing the appearance of tired and dark appearing circles. the metal cooling applicator is a nice feature that reduces puffiness upon contact while dispensing pea sized droplets of cream around the eye. within minutes of smoothing the cream into my lower and upper eyelids my eyes were noticeably brighter and less tired looking. no redness or negative side effects have sprung up during my use, which for me is great given how sensitive my skin can be.i realize that this cream is purely cosmetic, however if it works like it claims to (and it does) i’m sold. putting my best face forward is going to be a little expensive, and around $43 (currently priced on amazon) having brighter eyes is well worth the price of admission.dark circle invisibility",La Roche-Posay,"['sobering', 'realization', 'removal', 'circles', 'magic', 'bullitt', 'lost', 'count', 'looooong', 'creams', 'treatments', 'banish', 'raccoon', 'eyes', 'truth', 'told', 'circles', 'me my', 'darkish', 'circles', 'genetics', 'adult', 'allergies', 'scientific', 'treatment', 'decided', 'hiding', 'head', 'sand', 'metaphorically', 'speaking', 'works la', 'rocheposay', 'pigmentclar', 'dark', 'circle', 'harry', 'potter', 'cloak', 'invisibility', 'eyes', 'reflects', 'light', 'diminishing', 'appearance', 'tired', 'dark', 'appearing', 'circles', 'metal', 'cooling', 'applicator', 'nice', 'feature', 'reduces', 'contact', 'dispensing', 'pea', 'sized', 'droplets', 'minutes', 'smoothing', 'upper', 'eyelids', 'eyes', 'noticeably', 'brighter', 'tired', 'redness', 'negative', 'effects', 'sprung', 'be i', 'realize', 'purely', 'cosmetic', 'claims', 'sold', 'putting', 'expensive', 'priced', 'amazon', 'brighter', 'eyes', 'worth', 'admission dark', 'circle', 'invisibility']",sobering realization removal circle magic bullitt lost count looooong cream treatment banish raccoon eye truth told circle me my darkish circle genetics adult allergy scientific treatment decided hiding head sand metaphorically speaking works la rocheposay pigmentclar dark circle harry potter cloak invisibility eye reflects light diminishing appearance tired dark appearing circle metal cooling applicator nice feature reduces contact dispensing pea sized droplet minute smoothing upper eyelid eye noticeably brighter tired redness negative effect sprung be i realize purely cosmetic claim sold putting expensive priced amazon brighter eye worth admission dark circle invisibility,-0.7003,negative
4,"i am older and told the dermatologist i was tired of using all sorts of different products and spending a lot of money on facial creams, lotions, serums, etc. that just waste my time and money. so other than a good moisturizer the only thing he recommended i use is retinol. he and i both like cerave and this meets our goals.dermatologist recommended",CeraVe,"['told', 'tired', 'sorts', 'products', 'spending', 'money', 'creams', 'lotions', 'serums', 'waste', 'money', 'recommended', 'meets', 'goals dermatologist', 'recommended']",told tired sort product spending money cream lotion serum waste money recommended meet goals dermatologist recommended,-0.4767,negative
4,i just started using this product.  i have very sensitive skin and so far not seeing or having any problems with using this product.  i just wish i had found this sooner.nice product,CeraVe,"['not', 'sooner nice']",not sooner nice,-0.3252,negative
4,i have used multiple tubes of this. you get your value for your money.does the job,CeraVe,"['multiple', 'tubes', 'money does', 'job']",multiple tube money does job,0.0,neutral
4,"this serum makes your skin feel smooth, but i honestly do not see my texture of my facial skin showing very noticeable smooth appearance.skin serum",CeraVe,"['smooth', 'not', 'noticeable', 'smooth', 'appearance skin']",smooth not noticeable smooth appearance skin,0.0,neutral
4,the texture and the skin conditioning are remarkablegreat serum,CeraVe,"['conditioning', 'remarkablegreat']",conditioning remarkablegreat,0.0,neutral
4,it’s good but stickygood,CeraVe,['stickygood'],stickygood,0.0,neutral
4,"the product itself was good as it could be. however the packaging and the shipment was sloppy. the product box came crushed. although the bottle did not get damaged, it seemed like someone packed it in a rush. when i got the shipment i did not like the packaging inside the amazon bag.excellent product but shopping needs to get better",CeraVe,"['shipment', 'sloppy', 'crushed', 'not', 'damaged', 'packed', 'rush', 'shipment', 'not', 'amazon', 'bag excellent', 'shopping']",shipment sloppy crushed not damaged packed rush shipment not amazon bag excellent shopping,-0.6007,negative
4,it is okit is ok,CeraVe,['okit'],okit,0.0,neutral
4,"noticed a difference in my skin after 5 days of consistent use twice a day. skin glows, is tighter, feels smooth, and holds up well under make up. definitely a great investment, and i hate lotions! they usually feel heavy and thick. this one is light, not greasy, and dries with a natural feel.moisturizing is great!",CeraVe,"['days', 'consistent', 'glows', 'tighter', 'feels', 'smooth', 'holds', 'investment', 'hate', 'lotions', 'heavy', 'light', 'not', 'greasy', 'dries', 'natural', 'feel moisturizing']",day consistent glow tighter feel smooth hold investment hate lotion heavy light not greasy dry natural feel moisturizing,-0.7013,negative
4,"such good products, better than the higher costing products. silky smooth, does not irritate skin.love cerave",CeraVe,"['products', 'costing', 'products', 'silky', 'smooth', 'not', 'irritate', 'skin love']",product costing product silky smooth not irritate skin love,-0.2584,negative
4,"after using this product for about 2 months, i can say the improvement in my skin tone and texture - while subtle - is noticeable. my skin has an overall more dewy look that i like, and i find myself wearing less or no concealer because i’m not trying to artificially even out blotchy spots. at the beginning and after reading some other reviews i started with every other day application only to avoid irritation. after maybe about a week i started applying every day and never had any issues with irritation, redness, dryness, etc. i have pretty sensitive skin and have found this product really easy to use. i will definitely buy it again and keep using it to see if the subtle but noticeable effects grow with time.evened my skin tone and texture",CeraVe,"['months', 'tone', 'subtle', 'noticeable', 'dewy', 'wearing', 'concealer', 'not', 'artificially', 'blotchy', 'spots', 'reading', 'reviews', 'application', 'avoid', 'irritation', 'issues', 'irritation', 'redness', 'dryness', 'pretty', 'easy', 'subtle', 'noticeable', 'effects', 'grow', 'time evened', 'tone']",month tone subtle noticeable dewy wearing concealer not artificially blotchy spot reading review application avoid irritation issue irritation redness dryness pretty easy subtle noticeable effect grow time evened tone,-0.4019,negative
4,"it feels sticky, but smells goodit feels sticky, but smells good",CeraVe,"['feels', 'sticky', 'smells', 'goodit', 'feels', 'sticky', 'smells']",feel sticky smell goodit feel sticky smell,0.0,neutral
4,"i have sensitive skin and this works for meoverall i don't really notice much of a difference and i've been using it for a few monthsdoesn't smell or irritatenice lotion, but i still look old ;)",CeraVe,"['meoverall', 'nt', 'notice', 'monthsdoes', 'nt', 'irritatenice']",meoverall nt notice monthsdoes nt irritatenice,0.0,neutral
4,unfortunately this product came totally busted! i don't understand who would just throw it in a bubble mailer when they know its being mailed to an apo overseas! i orderd another one.. so the cream itself is great so far just the shipping was crapproduct spilled all over!,CeraVe,"['totally', 'busted', 'nt', 'understand', 'throw', 'bubble', 'mailer', 'mailed', 'apo', 'overseas', 'orderd', 'shipping', 'crapproduct', 'spilled']",totally busted nt understand throw bubble mailer mailed apo overseas orderd shipping crapproduct spilled,0.0,neutral
4,get it right now!!!worked like magic !!!,CeraVe,['magic'],magic,0.0,neutral
4,"i am in my 60's and have used retinol products beginning in my 30's. i will be able to give a better review after a few weeks of use. i like this cream, it does not dry out my skin. the unscented smell is great and does not irritate my allergies.nice results!",CeraVe,"['products', 'weeks', 'not', 'unscented', 'not', 'irritate', 'allergies nice']",product week not unscented not irritate allergies nice,-0.5135,negative
4,we use a lot of cervae products so i guess i expected more. i have been using for a month now and honestly it appears that my fine lines are getting worse. i'm a bit disappointed.not exactly as expected,CeraVe,"['cervae', 'products', 'guess', 'expected', 'appears', 'fine', 'lines', 'worse', 'disappointed not', 'expected']",cervae product guess expected appears fine line worse disappointed not expected,-0.6597,negative
4,"nice inexpensive product that contains retinol. still not as good as prescription strength; although, that was not the intention.good sensible product",CeraVe,"['nice', 'inexpensive', 'not', 'prescription', 'strength', 'not', 'intention good']",nice inexpensive not prescription strength not intention good,-0.3036,negative
4,"not very mush of anything. no real results, no real moisturizing, no real reduction in fine lines or wrinkles. not my favorite cerave product. the night cream is awesome, but this is a miss for me.meh",CeraVe,"['not', 'mush', 'real', 'real', 'real', 'reduction', 'fine', 'lines', 'wrinkles', 'not', 'favorite', 'awesome', 'me meh']",not mush real real real reduction fine line wrinkle not favorite awesome me meh,-0.6456,negative
4,good to usegood,CeraVe,['usegood'],usegood,0.0,neutral
4,lays heavier on the skin than expected. overall good product. no issues with dry skin when using.not what i expected but still good,CeraVe,"['lays', 'heavier', 'expected', 'issues', 'using not', 'expected']",lay heavier expected issue using not expected,0.0,neutral
4,not hydrating and gives me tingling when i use it.cause tingling,CeraVe,"['not', 'tingling', 'it cause', 'tingling']",not tingling it cause tingling,0.0,neutral
4,smooths out the skin on the face.  very sheer and lightweight.skin care,CeraVe,"['smooths', 'sheer', 'lightweight skin']",smooth sheer lightweight skin,0.0,neutral
4,it’s ok. probably wouldn’t buy again because i don’t notice a difference when using this productjust ok,CeraVe,"['notice', 'productjust']",notice productjust,0.0,neutral
4,i didn't see a difference. probably won't order again.no difference,CeraVe,"['nt', 'wo', 'nt', 'again no']",nt wo nt again no,-0.296,negative
4,good moisturizer and works well for me in the evening with some additional creamuse it often in the evenings and it works well and is moisturizing as well,CeraVe,"['evening', 'additional', 'creamuse', 'evenings']",evening additional creamuse evening,0.0,neutral
